"analysisId","analysisDescription","outcomeId","outcomeName","comparatorId","comparatorName","targetId","targetName","rr","ci95lb","ci95ub","p","target","comparator","targetDays","comparatorDays","eventsTarget","eventsComparator","logRr","seLogRr"
3,"Crude-unadjusted",79917,"Acquired deformity of toe",16739,"[Epi 786] C3_PPI",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1527,1855,12337,16757,0,0,NA,NA
3,"Crude-unadjusted",16743,"[Epi 786] O_hosp requiring intensive services with C19 or died",16762,"[Epi 786] C4_montelukast",16761,"[Epi 786] T2_H1 blockers",1.13475032329059,0.838833955414954,1.52169654448362,0.40539416341876,316,639,2710,5792,67,124,0.126412647254671,0.151933495881447
3,"Crude-unadjusted",140673,"Hypothyroidism",16762,"[Epi 786] C4_montelukast",16761,"[Epi 786] T2_H1 blockers",NA,NA,NA,NA,316,639,3278,6917,1,0,NA,NA
3,"Crude-unadjusted",4295261,"Postmenopausal state",16736,"[Epi 786] C1_ No_Famotidine",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1623,24404,13262,199772,0,0,NA,NA
3,"Crude-unadjusted",16741,"[COVID ID164 V1] Death",16762,"[Epi 786] C4_montelukast",16761,"[Epi 786] T2_H1 blockers",1.39521951454225,0.944032755482434,2.04064881106598,0.0903396745481753,316,639,3279,6915,43,66,0.333051760988647,0.196652138214183
3,"Crude-unadjusted",4080762,"Psychoactive substance dependence",16736,"[Epi 786] C1_ No_Famotidine",16733,"[Epi 786] T1_Famotidine",0.342910068805236,NA,7.22350690021586,NA,1623,24404,13262,199741,0,5,-1.07028705626622,NA
3,"Crude-unadjusted",432867,"Hyperlipidemia",16738,"[Epi 786] C2_ hydroxychloroquine",16733,"[Epi 786] T1_Famotidine",2.38025828043824,0.599700019119603,8.45898189046948,0.198980603907132,1186,5047,9905,40129,4,6,0.867209002987924,0.675153870239836
3,"Crude-unadjusted",78524,"Acquired deformity of finger",16736,"[Epi 786] C1_ No_Famotidine",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1623,24404,13262,199772,0,0,NA,NA
3,"Crude-unadjusted",433736,"Obesity",16739,"[Epi 786] C3_PPI",16733,"[Epi 786] T1_Famotidine",2.8908188410642,0.56162154089371,20.9178985612381,0.250030324737349,1527,1855,12315,16747,4,2,1.06153979800065,0.922856818343615
3,"Crude-unadjusted",4080762,"Psychoactive substance dependence",16762,"[Epi 786] C4_montelukast",16761,"[Epi 786] T2_H1 blockers",NA,NA,NA,NA,316,639,3279,6917,0,0,NA,NA
3,"Crude-unadjusted",438120,"Opioid dependence",16738,"[Epi 786] C2_ hydroxychloroquine",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1186,5047,9949,40158,0,0,NA,NA
3,"Crude-unadjusted",4209423,"Nicotine dependence",16738,"[Epi 786] C2_ hydroxychloroquine",16733,"[Epi 786] T1_Famotidine",0.249636693560964,NA,2.99501965273003,NA,1186,5047,9949,40150,0,3,-1.38774864383271,NA
3,"Crude-unadjusted",435243,"Alcohol dependence",16736,"[Epi 786] C1_ No_Famotidine",16733,"[Epi 786] T1_Famotidine",0.340523927060889,NA,12.3693329645558,NA,1623,24404,13262,199753,0,3,-1.0772698854917,NA
3,"Crude-unadjusted",78524,"Acquired deformity of finger",16739,"[Epi 786] C3_PPI",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1527,1855,12337,16757,0,0,NA,NA
3,"Crude-unadjusted",16743,"[Epi 786] O_hosp requiring intensive services with C19 or died",16739,"[Epi 786] C3_PPI",16733,"[Epi 786] T1_Famotidine",0.943363295489861,0.811937834924782,1.09479936315025,0.444498177571525,1527,1855,10443,14100,298,410,-0.0583038155139791,0.0762520685490411
3,"Crude-unadjusted",438120,"Opioid dependence",16736,"[Epi 786] C1_ No_Famotidine",16733,"[Epi 786] T1_Famotidine",0.3418537527345,NA,23.2606892294137,NA,1623,24404,13262,199768,0,2,-1.0733722569599,NA
3,"Crude-unadjusted",80502,"Osteoporosis",16762,"[Epi 786] C4_montelukast",16761,"[Epi 786] T2_H1 blockers",0.234809767693318,NA,14.5795866137083,NA,316,639,3279,6916,0,1,-1.44897959183673,NA
3,"Crude-unadjusted",140673,"Hypothyroidism",16738,"[Epi 786] C2_ hydroxychloroquine",16733,"[Epi 786] T1_Famotidine",596324547303857,1.36475687196672e-09,NA,NA,1186,5047,9918,40158,2,0,34.0218061772406,NA
3,"Crude-unadjusted",79917,"Acquired deformity of toe",16736,"[Epi 786] C1_ No_Famotidine",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1623,24404,13262,199772,0,0,NA,NA
3,"Crude-unadjusted",4213540,"Cervical somatic dysfunction",16739,"[Epi 786] C3_PPI",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1527,1855,12337,16757,0,0,NA,NA
3,"Crude-unadjusted",16741,"[COVID ID164 V1] Death",16738,"[Epi 786] C2_ hydroxychloroquine",16733,"[Epi 786] T1_Famotidine",0.928258052479944,0.778517738529765,1.10021408792065,0.398817730382344,1186,5047,9949,40156,159,686,-0.0744455110582446,0.088233327607642
3,"Crude-unadjusted",140673,"Hypothyroidism",16736,"[Epi 786] C1_ No_Famotidine",16733,"[Epi 786] T1_Famotidine",2.98039740231302,0.45798071775035,11.3141189649395,0.181930889062731,1623,24404,13231,199692,2,10,1.09205664810701,0.818122076155846
3,"Crude-unadjusted",16741,"[COVID ID164 V1] Death",16739,"[Epi 786] C3_PPI",16733,"[Epi 786] T1_Famotidine",0.960820115403248,0.799657568165768,1.15216692043885,0.667934693215943,1527,1855,12337,16752,196,282,-0.0399680723372184,0.0931690922931488
3,"Crude-unadjusted",79917,"Acquired deformity of toe",16738,"[Epi 786] C2_ hydroxychloroquine",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1186,5047,9949,40158,0,0,NA,NA
3,"Crude-unadjusted",433736,"Obesity",16762,"[Epi 786] C4_montelukast",16761,"[Epi 786] T2_H1 blockers",0.537209823983392,0.0274723742310401,3.63327118130337,0.618032824660804,316,639,3276,6852,1,4,-0.62136652711495,1.24612181283323
3,"Crude-unadjusted",4213540,"Cervical somatic dysfunction",16762,"[Epi 786] C4_montelukast",16761,"[Epi 786] T2_H1 blockers",NA,NA,NA,NA,316,639,3279,6917,0,0,NA,NA
3,"Crude-unadjusted",4166231,"Genetic predisposition",16736,"[Epi 786] C1_ No_Famotidine",16733,"[Epi 786] T1_Famotidine",0.344842518044226,NA,92.4398794868711,NA,1623,24404,13262,199772,0,1,-1.06466743560169,NA
3,"Crude-unadjusted",16741,"[COVID ID164 V1] Death",16736,"[Epi 786] C1_ No_Famotidine",16733,"[Epi 786] T1_Famotidine",0.824336357038609,0.716291029816326,0.94333719861948,0.00595549518640432,1623,24404,13262,199672,214,3923,-0.193176632074164,0.0702403847748064
3,"Crude-unadjusted",435243,"Alcohol dependence",16739,"[Epi 786] C3_PPI",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1527,1855,12337,16757,0,0,NA,NA
3,"Crude-unadjusted",16743,"[Epi 786] O_hosp requiring intensive services with C19 or died",16736,"[Epi 786] C1_ No_Famotidine",16733,"[Epi 786] T1_Famotidine",0.888037096106432,0.792853271869748,0.99137763460995,0.0372522463855028,1623,24404,11225,166926,326,5534,-0.118741761967883,0.0570054736584213
3,"Crude-unadjusted",80502,"Osteoporosis",16739,"[Epi 786] C3_PPI",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1527,1855,12336,16757,1,0,NA,NA
3,"Crude-unadjusted",435243,"Alcohol dependence",16738,"[Epi 786] C2_ hydroxychloroquine",16733,"[Epi 786] T1_Famotidine",0.220864898890468,NA,12.9293737718204,NA,1186,5047,9949,40158,0,1,-1.51020408163265,NA
3,"Crude-unadjusted",16743,"[Epi 786] O_hosp requiring intensive services with C19 or died",16738,"[Epi 786] C2_ hydroxychloroquine",16733,"[Epi 786] T1_Famotidine",0.914065260433004,0.792455040385524,1.04983505867074,0.210452921502727,1186,5047,8466,32788,238,1077,-0.0898533091655277,0.0717494232758697
3,"Crude-unadjusted",4295261,"Postmenopausal state",16739,"[Epi 786] C3_PPI",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1527,1855,12337,16757,0,0,NA,NA
3,"Crude-unadjusted",4166231,"Genetic predisposition",16739,"[Epi 786] C3_PPI",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1527,1855,12337,16757,0,0,NA,NA
3,"Crude-unadjusted",4166231,"Genetic predisposition",16762,"[Epi 786] C4_montelukast",16761,"[Epi 786] T2_H1 blockers",NA,NA,NA,NA,316,639,3279,6917,0,0,NA,NA
3,"Crude-unadjusted",4166231,"Genetic predisposition",16738,"[Epi 786] C2_ hydroxychloroquine",16733,"[Epi 786] T1_Famotidine",0.294250941780566,NA,28.0964500053197,NA,1186,5047,9949,40158,0,1,-1.22332233223322,NA
3,"Crude-unadjusted",4080762,"Psychoactive substance dependence",16739,"[Epi 786] C3_PPI",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1527,1855,12337,16757,0,0,NA,NA
3,"Crude-unadjusted",438120,"Opioid dependence",16739,"[Epi 786] C3_PPI",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1527,1855,12337,16757,0,0,NA,NA
3,"Crude-unadjusted",4295261,"Postmenopausal state",16762,"[Epi 786] C4_montelukast",16761,"[Epi 786] T2_H1 blockers",NA,NA,NA,NA,316,639,3279,6917,0,0,NA,NA
3,"Crude-unadjusted",435243,"Alcohol dependence",16762,"[Epi 786] C4_montelukast",16761,"[Epi 786] T2_H1 blockers",NA,NA,NA,NA,316,639,3279,6917,0,0,NA,NA
3,"Crude-unadjusted",78524,"Acquired deformity of finger",16738,"[Epi 786] C2_ hydroxychloroquine",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1186,5047,9949,40158,0,0,NA,NA
3,"Crude-unadjusted",4209423,"Nicotine dependence",16762,"[Epi 786] C4_montelukast",16761,"[Epi 786] T2_H1 blockers",NA,NA,NA,NA,316,639,3279,6917,0,0,NA,NA
3,"Crude-unadjusted",140673,"Hypothyroidism",16739,"[Epi 786] C3_PPI",16733,"[Epi 786] T1_Famotidine",2.94079258684935,0.279753755387656,63.5312155677199,0.435765207154918,1527,1855,12306,16746,2,1,1.07867913238217,1.38405014567739
3,"Crude-unadjusted",78524,"Acquired deformity of finger",16762,"[Epi 786] C4_montelukast",16761,"[Epi 786] T2_H1 blockers",NA,NA,NA,NA,316,639,3279,6917,0,0,NA,NA
3,"Crude-unadjusted",438120,"Opioid dependence",16762,"[Epi 786] C4_montelukast",16761,"[Epi 786] T2_H1 blockers",NA,NA,NA,NA,316,639,3277,6917,1,0,NA,NA
3,"Crude-unadjusted",4213540,"Cervical somatic dysfunction",16738,"[Epi 786] C2_ hydroxychloroquine",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1186,5047,9949,40158,0,0,NA,NA
3,"Crude-unadjusted",79917,"Acquired deformity of toe",16762,"[Epi 786] C4_montelukast",16761,"[Epi 786] T2_H1 blockers",NA,NA,NA,NA,316,639,3279,6917,0,0,NA,NA
3,"Crude-unadjusted",4080762,"Psychoactive substance dependence",16738,"[Epi 786] C2_ hydroxychloroquine",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1186,5047,9949,40158,0,0,NA,NA
3,"Crude-unadjusted",432867,"Hyperlipidemia",16739,"[Epi 786] C3_PPI",16733,"[Epi 786] T1_Famotidine",2.38729903218781,0.584073260480772,11.6657170296558,0.254651303666065,1527,1855,12290,16739,5,3,0.870162614829964,0.763887309578767
3,"Crude-unadjusted",4213540,"Cervical somatic dysfunction",16736,"[Epi 786] C1_ No_Famotidine",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1623,24404,13262,199772,0,0,NA,NA
3,"Crude-unadjusted",80502,"Osteoporosis",16738,"[Epi 786] C2_ hydroxychloroquine",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1186,5047,9948,40158,1,0,NA,NA
3,"Crude-unadjusted",4209423,"Nicotine dependence",16739,"[Epi 786] C3_PPI",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1527,1855,12337,16757,0,0,NA,NA
3,"Crude-unadjusted",432867,"Hyperlipidemia",16762,"[Epi 786] C4_montelukast",16761,"[Epi 786] T2_H1 blockers",NA,NA,NA,NA,316,639,3279,6917,0,0,NA,NA
3,"Crude-unadjusted",4295261,"Postmenopausal state",16738,"[Epi 786] C2_ hydroxychloroquine",16733,"[Epi 786] T1_Famotidine",NA,NA,NA,NA,1186,5047,9949,40158,0,0,NA,NA
3,"Crude-unadjusted",4209423,"Nicotine dependence",16736,"[Epi 786] C1_ No_Famotidine",16733,"[Epi 786] T1_Famotidine",0.34386862918427,NA,2.76819593067632,NA,1623,24404,13262,199735,0,13,-1.06749558645421,NA
3,"Crude-unadjusted",80502,"Osteoporosis",16736,"[Epi 786] C1_ No_Famotidine",16733,"[Epi 786] T1_Famotidine",2.47513099733115,0.131043350457202,14.5027779088214,0.450357831702149,1623,24404,13261,199745,1,6,0.906293322834612,1.20067698670055
3,"Crude-unadjusted",433736,"Obesity",16738,"[Epi 786] C2_ hydroxychloroquine",16733,"[Epi 786] T1_Famotidine",2.21145405054068,0.575396765969423,7.37989857304768,0.222721088180986,1186,5047,9927,40126,4,7,0.793650240602219,0.650893425472509
